created_at,uploaded_a,1_What_is_,Pottery,Lithic,Slag,MSA,Year,Recorder,PointID,Latitude,Longitude ,accuracy_3,UTM_Northi,UTM_Eastin,UTM_Zone_3
2023/11/14 14:36:50.133,2023/11/14 17:42:34.000,"DSM-035-corefrags(2),debris(2)",,4,,,2023,DSM,2023-DSM-35,31.670150000000000,-9.565326000000000,5,3504014,446411,29R
2023/11/14 14:38:34.055,2023/11/14 17:42:36.000,"DSM-036-Blade(1),Debris(1)",,2,,,2023,DSM,2023-DSM-36,31.670142999999900,-9.565283000000000,5,3504013,446415,29R
2023/11/14 14:41:42.118,2023/11/14 17:42:38.000,"DSM-037-core(1),corefrag(4)",,5,,,2023,DSM,2023-DSM-37,31.670131999999900,-9.565206999999990,5,3504012,446422,29R
2023/11/14 14:46:24.853,2023/11/14 17:42:43.000,"DSM-038-corefrag(6),bladedelet(1),debris(3)",,10,,,2023,DSM,2023-DSM-38,31.670110000000000,-9.565163999999990,5,3504009,446426,29R
2023/11/14 14:51:27.245,2023/11/14 17:42:45.000,"DSM-039-flakes(3),debris(6),core(3),corefrag(6)",,18,,,2023,DSM,2023-DSM-39,31.670127999999900,-9.565108000000000,5,3504011,446431,29R
2023/11/14 14:56:42.331,2023/11/14 17:42:51.000,"DSM-040-corefrag(11),flake(1),bladelet(1),core(1)",,14,,,2023,DSM,2023-DSM-40,31.670088000000000,-9.565030999999990,5,3504007,446439,29R
2023/11/14 15:01:48.390,2023/11/14 17:42:53.000,"DSM-041-Corefrag(10),bladelet(1),debris(1),core(1),retouchedcorefrag(1)",,14,,,2023,DSM,2023-DSM-41,31.670089000000000,-9.565011000000000,5,3504007,446441,29R
2023/11/14 15:08:13.826,2023/11/14 17:42:55.000,"DSM-042-corefrag(8),core(1),debris(1)",,11,,,2023,DSM,2023-DSM-42,31.670093999999900,-9.564940000000000,5,3504007,446447,29R
2023/11/14 15:15:31.040,2023/11/14 17:43:00.000,"DSM-043-core(1),corefrag(2),retouchedblade(1),bipolarflake(1)",,5,,,2023,DSM,2023-DSM-43,31.670076000000000,-9.564857000000000,5,3504005,446455,29R
2023/11/14 15:17:58.251,2023/11/14 17:43:04.000,DSM-044-Corefrag(2),,2,,,2023,DSM,2023-DSM-44,31.670057000000000,-9.564840000000000,5,3504003,446457,29R
2023/11/15 10:19:04.325,2023/11/15 16:29:27.000,DSM-045-cores(2),,2,,,2023,DSM,2023-DSM-45,31.669998000000000,-9.564652000000000,5,3503996,446475,29R
2023/11/15 10:21:59.164,2023/11/15 16:29:31.000,"DSM-046-Flake(1),core(1)",,2,,,2023,DSM,2023-DSM-46,31.669968000000000,-9.564558000000000,5,3503993,446483,29R
2023/11/15 10:26:52.115,2023/11/15 16:29:36.000,"DSM-047-Flakes(1),corefrag(1),retouchedflake(1)",,3,,,2023,DSM,2023-DSM-47,31.669951999999900,-9.564443000000000,5,3503991,446494,29R
2023/11/15 10:32:47.903,2023/11/15 16:29:40.000,"DSM-048-flakes(2),bladelet(2),debris(6),core(1),corefrag(2)",,12,,,2023,DSM,2023-DSM-48,31.669913999999900,-9.564408000000000,5,3503987,446498,29R
2023/11/15 10:34:48.819,2023/11/15 16:34:34.000,"DSM-049-flake(1),corefrag(3)",,4,,,2023,DSM,2023-DSM-49,31.670031999999900,-9.564365000000000,5,3504000,446502,29R
2023/11/15 10:39:27.732,2023/11/15 16:34:36.000,"DSM-050-cores(2),corefrags(2)",,4,,,2023,DSM,2023-DSM-50,31.670264000000000,-9.564413999999990,5,3504026,446497,29R
2023/11/15 10:41:41.708,2023/11/15 16:34:40.000,DSM-051-corefrag(4),,4,,,2023,DSM,2023-DSM-51,31.670237000000000,-9.564492000000000,5,3504023,446490,29R
2023/11/15 10:43:34.278,2023/11/15 16:34:42.000,"DSM-052-corefrag(2),debris(1)",,3,,,2023,DSM,2023-DSM-52,31.670216000000000,-9.564595000000000,5,3504021,446480,29R
2023/11/15 10:46:14.091,2023/11/15 16:34:44.000,"DSM-053-cores(2),corefrag(1),flake(1)",,4,,,2023,DSM,2023-DSM-53,31.670237000000000,-9.564629000000000,5,3504023,446477,29R
2023/11/15 10:48:09.702,2023/11/15 16:34:48.000,"DSM-054-flakes(2),core(1),corefrag(3)",,6,,,2023,DSM,2023-DSM-54,31.670242999999900,-9.564698999999990,5,3504024,446470,29R
2023/11/15 10:54:08.415,2023/11/15 16:34:51.000,"DSM-055-bladeletcorefrag(1),tab(1),corefrag(2),debris(1)",,5,,,2023,DSM,2023-DSM-55,31.670224000000000,-9.564785000000000,5,3504022,446462,29R
2023/11/15 10:58:18.244,2023/11/15 16:34:53.000,"DSM-056-corefrag(6),tab(1),flake(1),cores(2)",,10,,,2023,DSM,2023-DSM-56,31.670211999999900,-9.564838000000000,5,3504020,446457,29R
2023/11/15 11:01:59.853,2023/11/15 16:34:58.000,"DSM-057-Corefrag(4),debris(1)",,5,,,2023,DSM,2023-DSM-57,31.670237000000000,-9.564946000000000,5,3504023,446447,29R
2023/11/15 11:05:28.472,2023/11/15 16:35:00.000,"DSM-058-blade(1),corefrag(3),retouchedfragment(1)",,5,,,2023,DSM,2023-DSM-58,31.670259000000000,-9.565042000000000,5,3504026,446438,29R
2023/11/15 11:09:43.739,2023/11/15 19:39:54.000,"DSM-059-bladelets(2),flake(1),corefrag(3)",,6,,,2023,DSM,2023-DSM-59,31.670252000000000,-9.565136000000000,5,3504025,446429,29R
2023/11/15 11:20:13.228,2023/11/15 19:39:57.000,DSM-060-flake(1),,1,,,2023,DSM,2023-DSM-60,31.670428999999900,-9.564969000000000,5,3504044,446445,29R
2023/11/15 11:23:02.321,2023/11/15 19:40:01.000,"DSM-061-corefrag(1),core(1)",,2,,,2023,DSM,2023-DSM-61,31.670428999999900,-9.564930000000000,5,3504044,446448,29R
2023/11/15 11:24:38.356,2023/11/15 19:40:03.000,DSM-062-Corefrag(1),,1,,,2023,DSM,2023-DSM-62,31.670423000000000,-9.564875000000000,5,3504044,446454,29R
2023/11/15 11:27:32.678,2023/11/15 19:40:08.000,"DSM-063-corefrag(1),debris(1)",,2,,,2023,DSM,2023-DSM-63,31.670385000000000,-9.564800999999990,5,3504039,446461,29R
2023/11/15 11:28:23.476,2023/11/15 19:40:10.000,DSM-064-Core(1),,1,,,2023,DSM,2023-DSM-64,31.670387999999900,-9.564766000000000,5,3504040,446464,29R
2023/11/15 11:29:38.283,2023/11/15 19:40:15.000,DSM-065-flake(1),,1,,,2023,DSM,2023-DSM-65,31.670389000000000,-9.564704000000000,5,3504040,446470,29R
2023/11/15 11:31:11.080,2023/11/15 19:40:17.000,DSM-066-negative,,0,,,2023,DSM,2023-DSM-66,31.670394999999900,-9.564643000000000,5,3504040,446476,29R
2023/11/15 11:32:15.795,2023/11/15 19:40:22.000,DSM-067-negative,,0,,,2023,DSM,2023-DSM-67,31.670359999999900,-9.564577999999990,5,3504036,446482,29R
2023/11/15 11:33:19.794,2023/11/15 19:41:19.000,DSM-068-negative,,0,,,2023,DSM,2023-DSM-68,31.670375000000000,-9.564520999999990,5,3504038,446487,29R
2023/11/15 11:35:28.142,2023/11/15 19:41:21.000,"DSM-069-flake(1),cores(2),corefrag(6)",,9,,,2023,DSM,2023-DSM-69,31.670332999999900,-9.564442000000000,5,3504033,446495,29R
2023/11/15 11:37:58.032,2023/11/15 19:41:25.000,"DSM-070-core(3),corefrag(2),debris(1),",,6,,,2023,DSM,2023-DSM-70,31.670342999999900,-9.564431000000000,5,3504035,446496,29R
2023/11/15 13:56:55.913,2023/11/15 19:41:27.000,DSM-071-negative,,0,,,2023,DSM,2023-DSM-71,31.670829000000000,-9.564216999999990,5,3504088,446516,29R
2023/11/15 13:58:56.158,2023/11/15 19:41:32.000,"DSM-072-corefrag(3),flake(1)",,4,,,2023,DSM,2023-DSM-72,31.670776000000000,-9.564206000000000,5,3504082,446517,29R
2023/11/15 13:59:50.506,2023/11/15 19:41:34.000,DSM-073-negative,,0,,,2023,DSM,2023-DSM-73,31.670691000000000,-9.564199000000000,5,3504073,446518,29R
2023/11/15 14:01:11.063,2023/11/15 19:41:38.000,DSM-074-core(1),,1,,,2023,DSM,2023-DSM-74,31.670614000000000,-9.564138000000000,5,3504064,446524,29R
2023/11/15 14:04:28.587,2023/11/15 19:41:43.000,DSM-075-negative,,0,,,2023,DSM,2023-DSM-75,31.670486000000000,-9.564185000000000,5,3504050,446519,29R
2023/11/15 14:06:22.184,2023/11/15 19:42:36.000,DSM-076-core(1),,1,,,2023,DSM,2023-DSM-76,31.670380000000000,-9.564178000000000,5,3504038,446520,29R
2023/11/15 14:08:47.657,2023/11/15 19:42:39.000,"DSM-077-flake(1),corefrag(4)",,5,,,2023,DSM,2023-DSM-77,31.670316000000000,-9.564152000000000,5,3504031,446522,29R
2023/11/15 14:10:38.986,2023/11/15 19:42:44.000,DSM-078-debris(1),,1,,,2023,DSM,2023-DSM-78,31.670183999999900,-9.564213000000000,5,3504017,446516,29R
2023/11/15 14:12:27.256,2023/11/15 19:42:48.000,DSM-079-Debris(1),,1,,,2023,DSM,2023-DSM-79,31.670131000000000,-9.564126000000000,5,3504011,446525,29R
2023/11/15 14:14:55.612,2023/11/15 20:59:37.000,"DSM-080-blades(3),corefrag(4),debris(1)",,8,,,2023,DSM,2023-DSM-80,31.670020999999900,-9.564107000000000,5,3503999,446526,29R
2023/11/15 14:18:24.164,2023/11/15 20:59:39.000,"DSM-081-debris(2),bladelet(1),corefrag(5)",,8,,,2023,DSM,2023-DSM-81,31.669899999999900,-9.564149000000000,5,3503985,446522,29R
2023/11/15 14:22:04.308,2023/11/15 20:59:41.000,DSM-082-corefrag(2),,2,,,2023,DSM,2023-DSM-82,31.669823999999900,-9.564118000000000,5,3503977,446525,29R
2023/11/15 14:25:55.816,2023/11/15 20:59:45.000,"DSM-083-debris(2),corefrag(2),cores(2)",,6,,,2023,DSM,2023-DSM-83,31.669796999999900,-9.564057999999990,5,3503974,446531,29R
2023/11/15 14:29:04.615,2023/11/15 20:59:49.000,"DSM-084-flakes(2),corefrags(4),debris(4)",,10,,,2023,DSM,2023-DSM-84,31.669682999999900,-9.564080000000000,5,3503961,446529,29R
2023/11/15 14:33:02.674,2023/11/15 21:00:38.000,"DSM-085-debris(6),core(1),corefrag(1)",,8,,,2023,DSM,2023-DSM-85,31.669588000000000,-9.564057999999990,5,3503951,446531,29R
2023/11/15 14:37:09.900,2023/11/15 21:00:40.000,"DSM-086-flake(1),corefrag(4)",,5,,,2023,DSM,2023-DSM-86,31.669543999999900,-9.563995000000000,5,3503946,446537,29R
2023/11/15 14:39:20.886,2023/11/15 21:00:46.000,"DSM-087-core(2),corefrag(1)",,3,,,2023,DSM,2023-DSM-87,31.669440999999900,-9.564012999999990,5,3503934,446535,29R
2023/11/15 14:46:43.365,2023/11/15 21:00:48.000,"DSM-088-debris(1),bladefrag(1)",,2,,,2023,DSM,2023-DSM-88,31.669502999999900,-9.563801000000000,5,3503941,446555,29R
2023/11/15 14:49:55.068,2023/11/15 21:00:52.000,"DSM-089-cores(2),debris(1)",,3,,,2023,DSM,2023-DSM-89,31.669619000000000,-9.563827000000000,5,3503954,446553,29R
2023/11/15 14:54:19.960,2023/11/15 21:00:54.000,"DSM-090-blade(1),core(1),corefrag(3),flake(1)",,6,,,2023,DSM,2023-DSM-90,31.669668000000000,-9.563860999999990,5,3503959,446549,29R
2023/11/15 14:57:17.774,2023/11/15 21:02:17.000,"DSM-091-core(1),flake(1),debris(1)",,3,,,2023,DSM,2023-DSM-91,31.669782000000000,-9.563822000000000,5,3503972,446553,29R
2023/11/15 15:03:29.647,2023/11/15 21:02:19.000,"DSM-092-bladelet(1),flakes(2),debris(1),core(5),corefrag(5),debris(10),core(1),flakes(2)",,27,,,2023,DSM,2023-DSM-92,31.669881000000000,-9.563795000000000,5,3503983,446556,29R
2023/11/15 15:05:48.077,2023/11/15 21:02:24.000,"DSM-093-flake(1),corefrag(1),core(1)",,3,,,2023,DSM,2023-DSM-93,31.669981000000000,-9.563836000000000,5,3503994,446552,29R
2023/11/15 15:08:51.609,2023/11/15 21:02:26.000,"DSM-094-cores(3),bladelet(1),corefrag(2),debris(2)",,8,,,2023,DSM,2023-DSM-94,31.670100000000000,-9.563796999999990,5,3504007,446556,29R
2023/11/15 15:11:28.491,2023/11/15 21:02:31.000,"DSM-095-corefrag(2),debris(4),flakes(2)",,8,,,2023,DSM,2023-DSM-95,31.670166999999900,-9.563840000000000,5,3504015,446552,29R
2023/11/15 15:13:17.002,2023/11/15 21:02:33.000,DSM-095-negative,,0,,,2023,DSM,2023-DSM-341,31.670266999999900,-9.563831000000000,5,3504026,446553,29R
2023/11/15 15:14:35.688,2023/11/15 21:02:38.000,DSM-096-negative,,0,,,2023,DSM,2023-DSM-96,31.670324000000000,-9.563846000000000,5,3504032,446551,29R
2023/11/15 15:18:02.101,2023/11/15 21:02:40.000,"DSM-097-corefrag(3),debris(1)",,4,,,2023,DSM,2023-DSM-97,31.670423000000000,-9.563825000000000,5,3504043,446553,29R
2023/11/15 15:20:14.829,2023/11/15 21:02:45.000,"DSM-098-flake(1),corefrag(1),debris(1)",,3,,,2023,DSM,2023-DSM-98,31.670517000000000,-9.563814000000000,5,3504054,446554,29R
2023/11/15 15:21:34.922,2023/11/15 21:02:47.000,DSM-099-negative,,0,,,2023,DSM,2023-DSM-99,31.670590000000000,-9.563841000000000,5,3504062,446552,29R
2023/11/15 15:23:26.206,2023/11/15 21:02:53.000,DSM-100-debris(1),,1,,,2023,DSM,2023-DSM-100,31.670670999999900,-9.563847000000000,5,3504071,446551,29R
2023/11/15 15:25:46.938,2023/11/15 21:02:56.000,DSM-101-negative,,0,,,2023,DSM,2023-DSM-101,31.670812999999900,-9.563798999999990,5,3504086,446556,29R
2023/11/15 15:31:23.199,2023/11/15 21:03:01.000,DSM-102-negative,,0,,,2023,DSM,2023-DSM-102,31.670829999999900,-9.563841000000000,5,3504088,446552,29R
2023/11/15 15:32:37.661,2023/11/15 21:09:18.000,DSM-103-negative,,0,,,2023,DSM,2023-DSM-103,31.670933999999900,-9.563810000000000,5,3504100,446555,29R
2023/11/15 15:34:14.833,2023/11/15 21:09:20.000,DSM-106-negative,,0,,,2023,DSM,2023-DSM-106,31.671036000000000,-9.563848999999990,5,3504111,446551,29R
2023/11/15 15:36:10.195,2023/11/15 21:09:25.000,DSM-107-negative,,0,,,2023,DSM,2023-DSM-107,31.671113999999900,-9.563879999999990,5,3504120,446548,29R
2023/11/15 15:39:49.796,2023/11/15 21:09:27.000,DSM-108-core(1),,1,,,2023,DSM,2023-DSM-108,31.671146000000000,-9.564223000000000,5,3504123,446516,29R
2023/11/15 15:44:03.229,2023/11/15 21:09:31.000,DSM-109-Tablet(2),,1,,,2023,DSM,2023-DSM-109,31.671022000000000,-9.565223000000000,5,3504110,446421,29R
2023/11/16 09:07:13.330,2023/11/16 16:53:16.000,"DSM-110-Susan3Dmodelsofin-situcarbonates,noRTK,oneoneachsideofthewash",,,,,2023,DSM,2023-DSM-110,31.668168000000000,-9.564121000000000,5,3503793,446524,29R
2023/11/16 09:17:15.699,2023/11/16 16:53:19.000,"DSM-111-Susan3Dmodel-3rdand4thmodel,northwallofwash,removedsamplesforU-Th,noRTK",,,,,2023,DSM,2023-DSM-111,31.668105000000000,-9.564489000000000,5,3503786,446489,29R
2023/11/16 09:42:39.894,2023/11/16 16:53:23.000,"DSM-112-Susan’s5th3Dmodel,removedasample",,,,,2023,DSM,2023-DSM-112,31.667300000000000,-9.566751999999990,5,3503698,446274,29R
2023/11/16 09:55:31.926,2023/11/16 16:53:25.000,DSM-113-Susan-roadsample,,,,,2023,DSM,2023-DSM-113,31.666302999999900,-9.568023999999990,4,3503588,446153,29R
2023/11/16 10:00:36.948,2023/11/16 16:53:27.000,"DSM-114-Tufaboulders,fifth3Dmodel,locality5,sampled,noRTK",,,,,2023,DSM,2023-DSM-114,31.665260000000000,-9.568918999999990,9,3503473,446067,29R
2023/11/16 10:38:12.246,2023/11/16 16:53:31.000,"DSM-115-TufaSusan,locality6,sample,noRTK",,,,,2023,DSM,2023-DSM-115,31.665852000000000,-9.570783000000000,5,3503540,445891,29R
2023/11/16 13:47:04.423,2023/11/16 16:53:33.000,"DSM-116-sidescraper(1),flake(1),corefrag(1)",,3,,,2023,DSM,2023-DSM-116,31.668713000000000,-9.564973000000000,5,3503854,446443,29R
2023/11/16 13:49:28.217,2023/11/16 16:53:35.000,"DSM-117-core(1),corefrag(1),debris(1)",,3,,,2023,DSM,2023-DSM-117,31.668731999999900,-9.564871000000000,5,3503856,446453,29R
2023/11/16 13:54:31.793,2023/11/16 16:53:39.000,DSM-118-corefrag(1),,1,,,2023,DSM,2023-DSM-118,31.668727000000000,-9.564755000000000,5,3503856,446464,29R
2023/11/16 13:59:05.397,2023/11/16 16:53:41.000,"DSM-119-flake(1),debris(1)",,2,,,2023,DSM,2023-DSM-119,31.668745000000000,-9.564640000000000,5,3503858,446475,29R
2023/11/16 14:00:37.511,2023/11/16 16:53:43.000,"DSM-120flake(1),corefrag(1),core(1)",,3,,,2023,DSM,2023-DSM-120,31.668727000000000,-9.564527000000000,5,3503855,446486,29R
2023/11/16 14:12:08.750,2023/11/16 16:53:54.000,DSM-121-pottery(1),1,,,,2023,DSM,2023-DSM-121,31.667904000000000,-9.564218000000000,5,3503764,446515,29R
2023/11/16 14:13:06.511,2023/11/16 16:53:56.000,DSM-122-pottery(1),1,,,,2023,DSM,2023-DSM-122,31.667898999999900,-9.564085000000000,5,3503763,446527,29R
2023/11/16 14:17:00.536,2023/11/16 16:53:58.000,"DSM-123-bladelet(2),corefrag(1),pottery(1)",1,3,,,2023,DSM,2023-DSM-123,31.667940999999900,-9.563924999999990,5,3503768,446542,29R
2023/11/16 14:21:21.247,2023/11/16 16:54:03.000,DSM-124-pottery(1),1,,,,2023,DSM,2023-DSM-124,31.667975999999900,-9.563696999999990,5,3503772,446564,29R
2023/11/16 14:46:11.872,2023/11/16 16:54:05.000,DSM-125-pottery(1),1,,,,2023,DSM,2023-DSM-125,31.668514999999900,-9.562329000000000,5,3503831,446694,29R
2023/11/16 15:01:05.296,2023/11/16 16:54:07.000,DSM-126-pottery,1,,,,2023,DSM,2023-DSM-126,31.668596999999900,-9.560950000000000,5,3503839,446825,29R
2023/11/16 15:09:07.525,2023/11/16 16:54:11.000,DSM-127-pottery(1),1,,,,2023,DSM,2023-DSM-127,31.668574000000000,-9.560813000000000,5,3503837,446838,29R
2023/11/17 08:29:45.440,2023/11/17 12:51:20.000,DSM-128-lotsofslag,,,10,,2023,DSM,2023-DSM-128,31.671388000000000,-9.568899999999990,5,3504153,446073,29R
2023/11/17 08:32:08.835,2023/11/17 12:51:25.000,DSM-129-largeslagpile,,,100,,2023,DSM,2023-DSM-129,31.671797999999900,-9.568754000000000,5,3504198,446087,29R
2023/11/17 08:39:46.057,2023/11/17 12:51:27.000,DSM-130-pottery(5),5,,,,2023,DSM,2023-DSM-130,31.672245000000000,-9.568579000000000,5,3504247,446104,29R
2023/11/17 08:40:35.047,2023/11/17 12:51:32.000,DSM-131-pottery(5),5,,,,2023,DSM,2023-DSM-131,31.672326000000000,-9.568669999999990,5,3504256,446095,29R
2023/11/17 08:41:54.463,2023/11/17 12:51:34.000,DSM-131-potteryscatterboundary,5,,,,2023,DSM,2023-DSM-342,31.672608000000000,-9.568987000000000,5,3504288,446065,29R
2023/11/17 08:43:33.596,2023/11/17 12:51:39.000,DSM-132-potteryboundary,5,,,,2023,DSM,2023-DSM-132,31.672888000000000,-9.568835999999990,5,3504319,446080,29R
2023/11/17 08:45:32.745,2023/11/17 12:51:41.000,DSM-133-potteryboundary,5,,,,2023,DSM,2023-DSM-133,31.673099000000000,-9.568768000000000,5,3504342,446086,29R
2023/11/17 08:48:13.726,2023/11/17 12:51:45.000,DSM-134-potteryboundary,5,,,,2023,DSM,2023-DSM-134,31.673259999999900,-9.568789000000000,5,3504360,446084,29R
2023/11/17 09:23:17.633,2023/11/17 12:51:47.000,DSM-135-retouchfragment(1),,1,,,2023,DSM,2023-DSM-135,31.678639000000000,-9.569031000000000,5,3504956,446064,29R
2023/11/17 09:25:58.205,2023/11/17 12:51:52.000,DSM-136-Shelter1-smallrockshelterwithmodernstuffinit,,,,,2023,DSM,2023-DSM-136,31.678902999999900,-9.569055000000000,5,3504986,446062,29R
2023/11/17 09:31:00.825,2023/11/17 12:51:54.000,"DSM-137-Shelter2-pic,facing60degrees",,,,,2023,DSM,2023-DSM-137,31.679099000000000,-9.569025000000000,5,3505007,446065,29R
2023/11/17 09:35:16.290,2023/11/17 12:52:00.000,"DSM-138-Shelter2-flakes(2),picsface260degrees,lightlithicscatterandpottery",10,10,,,2023,DSM,2023-DSM-138,31.679136000000000,-9.568854999999990,5,3505011,446081,29R
2023/11/17 09:51:31.605,2023/11/17 12:52:02.000,"DSM-139-Pottery(4),corefrag(1),retouchedblade(1)",4,2,,,2023,DSM,2023-DSM-139,31.679134000000000,-9.568484000000000,5,3505011,446117,29R
2023/11/17 09:59:04.831,2023/11/17 12:52:07.000,DSM-140-Shelter3-smallcollapsedshelterwithlithicscatter,,10,,,2023,DSM,2023-DSM-140,31.679138999999900,-9.568284000000000,5,3505011,446136,29R
2023/11/17 10:20:36.559,2023/11/17 12:52:09.000,DSM-141-pottery(1),1,,,,2023,DSM,2023-DSM-141,31.679722000000000,-9.566212000000000,5,3505075,446332,29R
2023/11/17 10:36:01.273,2023/11/17 12:52:15.000,"DSM-142-tangedflake?,flake(1)",,2,,1,2023,DSM,2023-DSM-142,31.680423000000000,-9.567151000000000,5,3505153,446244,29R
2023/11/17 11:00:13.608,2023/11/17 12:52:56.000,"DSM-143-core(1),corefrag(1)",,2,,,2023,DSM,2023-DSM-143,31.683530000000000,-9.570444999999990,5,3505499,445933,29R
2023/11/17 11:17:33.391,2023/11/17 12:53:01.000,DSM-144-scraper(1),,1,,,2023,DSM,2023-DSM-144,31.684459000000000,-9.575199000000000,5,3505604,445483,29R
2023/11/17 11:19:21.602,2023/11/17 12:53:06.000,DSM-145-biface(1),,1,,,2023,DSM,2023-DSM-145,31.684418000000000,-9.575284000000000,5,3505600,445475,29R
2023/11/17 11:20:36.004,2023/11/17 12:53:08.000,DSM-146-lightlithicscatter,,5,,,2023,DSM,2023-DSM-146,31.684287000000000,-9.575549000000000,5,3505586,445450,29R
2023/11/17 14:05:15.176,2023/11/17 18:11:21.000,DSM-147-Blade(1),,1,,,2023,DSM,2023-DSM-147,31.670017000000000,-9.569637999999990,5,3504001,446002,29R
2023/11/17 14:07:55.794,2023/11/17 18:11:25.000,DSM-148-pottery(1),1,,,,2023,DSM,2023-DSM-148,31.670247000000000,-9.569198000000000,5,3504026,446044,29R
2023/11/17 14:10:53.143,2023/11/17 18:11:30.000,DSM-149-pottery(1),1,,,,2023,DSM,2023-DSM-149,31.670459000000000,-9.568868999999990,5,3504050,446075,29R
2023/11/17 14:33:17.414,2023/11/17 18:11:32.000,DSM-150-pottery(1),1,,,,2023,DSM,2023-DSM-150,31.669999000000000,-9.568211000000000,5,3503998,446137,29R
2023/11/17 14:38:20.928,2023/11/17 18:11:38.000,DSM-151-retouchedflake(1),,1,,,2023,DSM,2023-DSM-151,31.670453999999900,-9.567168000000000,5,3504048,446236,29R
2023/11/17 14:46:35.472,2023/11/17 18:11:40.000,DSM-152-pottery(1),1,,,,2023,DSM,2023-DSM-152,31.671578000000000,-9.566121000000000,5,3504172,446336,29R
2023/11/17 15:03:39.463,2023/11/17 18:11:46.000,"DSM-153-pottery(8),slag",8,,5,,2023,DSM,2023-DSM-153,31.673136000000000,-9.565041000000000,5,3504344,446439,29R
2023/11/17 15:06:33.350,2023/11/17 18:11:48.000,DSM-154-potteryscatter,5,,,,2023,DSM,2023-DSM-154,31.673123000000000,-9.565124000000000,5,3504343,446432,29R
2023/11/17 15:07:25.665,2023/11/17 18:11:53.000,DSM-155-potteryscatter,5,,,,2023,DSM,2023-DSM-155,31.673110000000000,-9.565213000000000,5,3504342,446423,29R
2023/11/17 15:10:45.513,2023/11/17 18:11:55.000,"DSM-156-potteryscatter,thinscatterofslagacrosshill",5,,5,,2023,DSM,2023-DSM-156,31.672743000000000,-9.565367000000000,5,3504301,446408,29R
2023/11/17 15:11:47.058,2023/11/17 18:12:00.000,DSM-157-potteryscatter,5,,,,2023,DSM,2023-DSM-157,31.672775999999900,-9.565618000000000,5,3504305,446385,29R
2023/11/17 15:12:43.915,2023/11/17 18:12:02.000,DSM-158-potteryscatter,5,,,,2023,DSM,2023-DSM-158,31.672827999999900,-9.565747999999990,5,3504311,446372,29R
2023/11/17 15:14:00.641,2023/11/17 18:12:07.000,DSM-159-potteryscatter/slag,5,,5,,2023,DSM,2023-DSM-159,31.672886999999900,-9.565834000000000,5,3504317,446364,29R
2023/11/17 15:15:02.933,2023/11/17 18:12:09.000,DSM-160-potteryscatter,5,,,,2023,DSM,2023-DSM-160,31.672863000000000,-9.565949000000000,5,3504315,446353,29R
2023/11/17 15:19:33.125,2023/11/17 18:12:14.000,DSM-170-scatterofslag,,,5,,2023,DSM,2023-DSM-170,31.672837999999900,-9.566027000000000,5,3504312,446346,29R
2023/11/17 15:19:57.157,2023/11/17 18:12:17.000,DSM-171-potteryscatter,5,,,,2023,DSM,2023-DSM-171,31.672768999999900,-9.566115999999990,5,3504304,446337,29R
2023/11/17 15:21:15.117,2023/11/17 18:12:22.000,DSM-172-edgeofpotteryscatter,5,,,,2023,DSM,2023-DSM-172,31.672792000000000,-9.566268000000000,5,3504307,446323,29R
2023/11/17 15:23:41.965,2023/11/17 18:12:26.000,DSM-173-potteryscatter,5,,,,2023,DSM,2023-DSM-173,31.672775000000000,-9.566584000000000,5,3504305,446293,29R
2023/11/17 15:24:50.415,2023/11/17 18:12:30.000,DSM-174-potteryscatter,5,,,,2023,DSM,2023-DSM-174,31.672650999999900,-9.566763000000000,5,3504291,446276,29R
2023/11/17 15:26:52.305,2023/11/17 18:12:32.000,DSM-175-potteryscatter,5,,,,2023,DSM,2023-DSM-175,31.672591000000000,-9.566796000000000,5,3504285,446273,29R
